user_id,channel,age,os,gender,country,customer
152590,32 Taboola,28,android,male,US,1
152591,95 LAT,28,ios,female,US,0
152592,12 PINTEREST,16,android,male,US,0
152593,11 FB,24,android,male,US,1
152594,22 Adwords (Search),28,android,male,US,1
152595,00 Organic,24,android,female,GB,0
152596,11 FB,26,android,male,US,0
152597,12 PINTEREST,31,ios,female,US,0
152598,11 FB,30,android,female,US,0
152599,41 Youtube,19,android,male,US,0
152600,12 PINTEREST,21,ios,female,US,0
152601,00 Organic,38,android,female,US,0
152602,00 Organic,24,ios,female,GB,0
152603,00 Organic,22,android,male,US,0
152604,12 PINTEREST,50,android,female,AU,1
152605,31 OUTBRAIN,58,ios,male,GB,0
152606,22 Adwords (Search),42,android,female,CA,1
152607,11 FB,35,android,female,US,0
152608,95 LAT,40,ios,female,DE,1
152609,00 Organic,35,ios,male,CA,0
152610,21 ASA,29,ios,female,US,0
152611,22 Adwords (Search),23,android,female,US,0
152612,00 Organic,15,ios,female,US,1
152613,32 Taboola,68,android,female,US,1
152614,11 FB,43,ios,female,US,0
152615,12 PINTEREST,29,android,female,US,0
152616,11 FB,28,android,male,US,0
152617,31 OUTBRAIN,25,android,male,US,1
152618,41 Youtube,13,android,male,GB,0
152619,00 Organic,25,ios,female,GB,0
152620,12 PINTEREST,27,android,female,US,0
152621,31 OUTBRAIN,31,ios,female,US,0
152622,00 Organic,28,android,female,US,0
152623,00 Organic,18,ios,female,US,1
152624,00 Organic,31,ios,female,US,1
152625,12 PINTEREST,20,ios,female,CA,0
152626,32 Taboola,55,ios,female,US,0
152627,22 Adwords (Search),26,android,male,US,0
152628,11 FB,26,android,female,US,1
152629,95 LAT,38,ios,male,US,0
152630,31 OUTBRAIN,18,ios,female,DE,1
152631,00 Organic,17,android,male,ES,0
152632,41 Youtube,17,android,female,MX,0
152633,00 Organic,22,android,male,MX,0
152634,22 Adwords (Search),21,android,male,US,1
152635,95 LAT,71,ios,male,US,1
152636,42 Adcolony,35,ios,female,US,0
152637,00 Organic,52,ios,male,US,0
152638,31 OUTBRAIN,17,ios,male,GB,1
152639,11 FB,30,android,female,US,0
152640,22 Adwords (Search),23,android,male,ES,0
152641,00 Organic,20,ios,male,US,0
152642,22 Adwords (Search),27,android,female,US,0
152643,32 Taboola,39,ios,female,GB,0
152644,12 PINTEREST,23,ios,female,US,0
152645,00 Organic,22,ios,female,AU,0
152646,12 PINTEREST,30,android,female,US,0
152647,42 Adcolony,29,android,male,US,0
152648,00 Organic,23,ios,male,GB,1
152649,12 PINTEREST,44,ios,female,US,1
152650,00 Organic,24,ios,male,US,1
152651,41 Youtube,18,android,male,MX,0
152652,00 Organic,44,android,female,US,1
152653,12 PINTEREST,37,android,female,US,0
152654,12 PINTEREST,32,ios,female,US,0
152655,42 Adcolony,37,android,female,US,0
152656,00 Organic,26,android,male,US,0
152657,12 PINTEREST,48,ios,female,GB,1
152658,42 Adcolony,40,android,male,US,1
152659,41 Youtube,33,android,male,US,0
152660,22 Adwords (Search),16,android,female,US,0
152661,31 OUTBRAIN,43,ios,male,US,1
152662,31 OUTBRAIN,43,ios,female,DE,1
152663,00 Organic,44,ios,female,GB,0
152664,31 OUTBRAIN,38,ios,female,GB,1
152665,12 PINTEREST,32,ios,female,US,0
152666,22 Adwords (Search),22,android,female,FR,1
152667,00 Organic,29,android,female,US,0
152668,12 PINTEREST,40,ios,female,US,0
152669,12 PINTEREST,50,android,male,US,1
152670,11 FB,26,ios,male,GB,0
152671,12 PINTEREST,30,android,female,US,1
152672,00 Organic,20,android,female,MX,0
152673,95 LAT,25,ios,female,DE,0
152674,22 Adwords (Search),30,android,female,US,1
152675,00 Organic,31,android,male,MX,0
152676,32 Taboola,46,ios,male,US,1
152677,00 Organic,38,ios,female,DE,1
152678,41 Youtube,26,ios,male,MX,0
152679,00 Organic,29,ios,male,ES,1
152680,12 PINTEREST,24,android,female,US,0
152681,95 LAT,42,ios,male,US,1
152682,31 OUTBRAIN,51,ios,male,AU,0
152683,95 LAT,19,ios,female,US,1
152684,12 PINTEREST,28,android,female,US,0
152685,21 ASA,22,ios,male,AU,0
152686,21 ASA,55,ios,female,US,0
152687,69 Others,27,android,male,US,1
152688,95 LAT,54,ios,female,US,0
152689,95 LAT,60,ios,male,US,1
152690,11 FB,23,android,female,US,0
152691,31 OUTBRAIN,48,ios,female,US,1
152692,95 LAT,25,ios,male,US,1
152693,12 PINTEREST,38,ios,female,US,0
152694,42 Adcolony,16,ios,female,US,0
152695,00 Organic,29,ios,male,DE,0
152696,31 OUTBRAIN,35,ios,female,US,1
152697,31 OUTBRAIN,26,ios,female,US,0
152698,11 FB,28,android,female,CA,0
152699,32 Taboola,43,ios,female,FR,1
152700,00 Organic,41,android,female,US,1
152701,00 Organic,34,android,female,US,0
152702,00 Organic,26,android,female,CA,1
152703,12 PINTEREST,22,ios,male,CA,1
152704,00 Organic,45,android,female,GB,1
152705,12 PINTEREST,30,android,female,US,0
152706,12 PINTEREST,27,ios,female,US,0
152707,12 PINTEREST,25,android,female,US,0
152708,31 OUTBRAIN,27,ios,female,US,0
152709,95 LAT,43,ios,male,US,0
152710,31 OUTBRAIN,29,ios,female,GB,0
152711,00 Organic,45,ios,male,GB,1
152712,12 PINTEREST,41,android,male,US,0
152713,22 Adwords (Search),21,android,male,US,0
152714,00 Organic,24,ios,male,GB,0
152715,00 Organic,31,ios,female,US,0
152716,12 PINTEREST,20,ios,female,US,0
152717,00 Organic,38,ios,male,ES,1
152718,00 Organic,25,ios,female,US,0
152719,00 Organic,14,ios,female,US,0
152720,22 Adwords (Search),26,ios,male,GB,1
152721,12 PINTEREST,42,android,female,US,1
152722,12 PINTEREST,28,android,female,US,0
152723,41 Youtube,38,ios,male,MX,1
152724,95 LAT,52,ios,female,DE,0
152725,00 Organic,25,android,female,US,0
152726,12 PINTEREST,16,android,female,GB,0
152727,31 OUTBRAIN,29,ios,female,DE,1
152728,31 OUTBRAIN,52,ios,female,FR,0
152729,95 LAT,33,ios,female,US,1
152730,00 Organic,21,ios,female,US,0
152731,22 Adwords (Search),25,android,male,US,1
152732,95 LAT,55,ios,female,DE,0
152733,12 PINTEREST,22,ios,female,US,1
152734,95 LAT,18,ios,male,US,0
152735,00 Organic,22,ios,female,US,0
152736,00 Organic,34,ios,female,US,0
152737,11 FB,21,android,female,US,0
152738,95 LAT,30,ios,female,US,0
152739,31 OUTBRAIN,43,android,male,US,0
152740,12 PINTEREST,39,android,female,US,0
152741,95 LAT,16,ios,female,US,0
152742,95 LAT,40,ios,male,US,1
152743,00 Organic,39,ios,female,US,1
152744,00 Organic,20,ios,female,GB,0
152745,00 Organic,37,ios,male,US,1
152746,31 OUTBRAIN,38,ios,male,US,0
152747,32 Taboola,19,ios,female,US,0
152748,00 Organic,26,android,female,US,1
152749,32 Taboola,55,ios,female,US,0
152750,31 OUTBRAIN,24,ios,female,DE,0
152751,22 Adwords (Search),27,android,male,US,0
152752,00 Organic,18,ios,male,GB,0
152753,00 Organic,32,android,female,US,0
152754,22 Adwords (Search),25,android,female,MX,0
152755,95 LAT,43,ios,female,US,1
152756,12 PINTEREST,38,ios,female,GB,0
152757,11 FB,20,ios,female,US,0
152758,00 Organic,32,ios,female,US,1
152759,42 Adcolony,50,ios,male,US,0
152760,41 Youtube,17,ios,female,GB,0
152761,22 Adwords (Search),17,android,female,US,0
152762,00 Organic,22,android,male,MX,0
152763,12 PINTEREST,32,ios,female,AU,0
152764,41 Youtube,35,android,male,MX,0
152765,11 FB,30,ios,female,ES,1
152766,00 Organic,19,ios,female,CA,0
152767,42 Adcolony,31,android,female,US,0
152768,11 FB,21,android,female,US,0
152769,12 PINTEREST,38,android,female,US,0
152770,11 FB,37,android,female,US,1
152771,41 Youtube,16,android,female,GB,0
152772,22 Adwords (Search),29,ios,male,US,0
152773,31 OUTBRAIN,34,ios,female,GB,0
152774,22 Adwords (Search),17,android,male,US,0
152775,41 Youtube,30,ios,male,MX,0
152776,00 Organic,36,ios,female,CA,0
152777,00 Organic,28,ios,female,US,0
152778,95 LAT,54,ios,male,DE,0
152779,12 PINTEREST,28,ios,female,US,0
152780,41 Youtube,40,ios,male,GB,0
152781,41 Youtube,44,android,male,MX,0
152782,00 Organic,22,ios,female,US,1
152783,12 PINTEREST,38,ios,female,US,1
152784,31 OUTBRAIN,34,android,female,US,0
152785,00 Organic,21,ios,male,US,0
152786,95 LAT,16,ios,female,US,0
152787,11 FB,23,ios,female,US,0
152788,11 FB,18,android,male,US,1
152789,22 Adwords (Search),19,android,female,US,1
152790,41 Youtube,24,ios,male,US,0
152791,00 Organic,16,ios,female,US,1
152792,42 Adcolony,38,android,female,US,0
152793,32 Taboola,32,android,female,US,1
152794,12 PINTEREST,30,android,female,US,0
152795,11 FB,33,ios,male,US,1
152796,41 Youtube,15,android,male,ES,1
152797,00 Organic,27,android,female,DE,1
152798,32 Taboola,38,ios,male,GB,1
152799,21 ASA,23,ios,female,US,0
152800,95 LAT,25,ios,female,US,0
152801,12 PINTEREST,34,ios,female,US,0
152802,00 Organic,32,ios,female,US,1
152803,41 Youtube,42,android,female,US,0
152804,31 OUTBRAIN,33,ios,male,US,0
152805,22 Adwords (Search),21,android,female,US,0
152806,31 OUTBRAIN,17,ios,male,US,1
152807,42 Adcolony,25,android,female,US,0
152808,00 Organic,18,android,female,US,0
152809,12 PINTEREST,25,android,female,US,1
152810,00 Organic,28,ios,female,US,0
152811,31 OUTBRAIN,52,ios,female,DE,1
152812,31 OUTBRAIN,53,ios,female,US,0
152813,12 PINTEREST,24,android,female,CA,0
152814,12 PINTEREST,26,android,female,US,0
152815,69 Others,16,ios,male,US,1
152816,11 FB,27,ios,male,US,0
152817,12 PINTEREST,19,ios,female,GB,0
152818,00 Organic,23,ios,female,US,1
152819,95 LAT,32,ios,female,GB,0
152820,42 Adcolony,44,android,female,US,1
152821,95 LAT,44,ios,female,US,0
152822,22 Adwords (Search),25,android,female,US,0
152823,00 Organic,21,android,female,AU,0
152824,95 LAT,22,android,male,US,1
152825,42 Adcolony,35,android,female,US,0
152826,00 Organic,18,ios,female,US,0
152827,11 FB,22,ios,male,GB,0
152828,12 PINTEREST,29,android,female,US,0
152829,22 Adwords (Search),19,android,female,US,0
152830,31 OUTBRAIN,18,ios,female,ES,1
152831,00 Organic,13,ios,female,US,0
152832,00 Organic,24,android,female,DE,0
152833,42 Adcolony,29,android,female,US,1
152834,41 Youtube,28,ios,male,US,0
152835,41 Youtube,42,ios,male,ES,1
152836,00 Organic,24,ios,female,US,1
152837,31 OUTBRAIN,44,ios,female,DE,0
152838,12 PINTEREST,26,android,male,GB,1
152839,00 Organic,22,ios,male,GB,0
152840,31 OUTBRAIN,25,ios,male,US,0
152841,00 Organic,28,ios,female,GB,1
152842,22 Adwords (Search),29,android,female,US,0
152843,12 PINTEREST,25,android,female,CA,0
152844,41 Youtube,27,android,male,US,0
152845,12 PINTEREST,36,ios,female,US,1
152846,00 Organic,38,ios,male,US,1
152847,00 Organic,26,android,male,DE,1
152848,00 Organic,19,ios,female,US,0
152849,95 LAT,31,ios,female,DE,0
152850,95 LAT,26,ios,male,US,0
152851,41 Youtube,23,ios,male,US,0
152852,11 FB,35,android,female,CA,0
152853,00 Organic,32,ios,female,US,0
152854,22 Adwords (Search),34,android,female,US,0
152855,62 Social Media,31,android,female,US,0
152856,22 Adwords (Search),22,android,female,CA,0
152857,31 OUTBRAIN,34,ios,female,DE,0
152858,41 Youtube,37,android,male,MX,0
152859,42 Adcolony,34,android,male,US,0
152860,41 Youtube,17,ios,male,MX,0
152861,32 Taboola,41,ios,male,FR,1
152862,00 Organic,44,android,female,CA,0
152863,00 Organic,54,ios,female,ES,0
152864,00 Organic,25,android,male,US,1
152865,95 LAT,47,ios,male,MX,0
152866,32 Taboola,54,ios,female,FR,1
152867,95 LAT,50,ios,female,US,0
152868,95 LAT,53,ios,female,GB,1
152869,00 Organic,23,ios,female,US,0
152870,95 LAT,38,ios,male,ES,0
152871,41 Youtube,22,android,male,ES,0
152872,42 Adcolony,45,android,male,US,0
152873,12 PINTEREST,37,ios,female,CA,0
152874,41 Youtube,52,android,female,ES,0
152875,41 Youtube,56,android,female,US,0
152876,32 Taboola,31,ios,male,US,0
152877,11 FB,57,ios,male,US,0
152878,12 PINTEREST,36,ios,female,US,0
152879,22 Adwords (Search),25,android,female,GB,0
152880,00 Organic,37,ios,female,US,0
152881,00 Organic,28,android,female,US,0
152882,11 FB,29,ios,female,MX,0
152883,11 FB,31,android,female,MX,0
152884,11 FB,35,ios,male,AU,1
152885,12 PINTEREST,31,ios,female,CA,0
152886,00 Organic,46,android,male,US,0
152887,00 Organic,31,android,female,AU,1
152888,42 Adcolony,24,ios,female,US,0
152889,12 PINTEREST,35,android,female,US,0
152890,95 LAT,17,ios,female,US,1
152891,11 FB,28,android,male,US,1
152892,32 Taboola,40,ios,female,US,1
152893,00 Organic,51,ios,female,US,0
152894,95 LAT,17,ios,female,US,0
152895,00 Organic,18,android,male,CA,0
152896,00 Organic,27,ios,male,US,0
152897,21 ASA,35,ios,female,US,1
152898,32 Taboola,22,ios,female,US,0
152899,31 OUTBRAIN,45,ios,female,US,0
152900,00 Organic,55,ios,female,US,1
152901,31 OUTBRAIN,48,ios,male,DE,0
152902,95 LAT,21,ios,male,US,0
152903,12 PINTEREST,58,ios,female,GB,0
152904,22 Adwords (Search),30,ios,female,US,1
152905,21 ASA,27,ios,male,US,0
152906,00 Organic,19,ios,female,US,0
152907,21 ASA,15,ios,male,GB,0
152908,22 Adwords (Search),41,android,female,US,1
152909,95 LAT,24,ios,female,US,0
152910,42 Adcolony,29,android,female,US,1
152911,00 Organic,20,android,female,US,0
152912,11 FB,27,ios,male,US,0
152913,11 FB,19,ios,male,US,0
152914,32 Taboola,41,ios,female,US,0
152915,11 FB,19,ios,male,MX,0
152916,00 Organic,20,ios,male,GB,0
152917,00 Organic,40,ios,male,US,1
152918,22 Adwords (Search),21,android,female,GB,1
152919,00 Organic,24,ios,female,US,0
152920,42 Adcolony,38,ios,female,US,1
152921,00 Organic,24,android,female,ES,1
152922,00 Organic,31,android,female,CA,0
152923,11 FB,25,android,male,MX,0
152924,95 LAT,33,ios,female,US,0
152925,69 Others,29,android,female,US,1
152926,12 PINTEREST,21,ios,female,US,1
152927,00 Organic,22,ios,female,FR,1
152928,00 Organic,28,ios,female,US,0
152929,95 LAT,38,ios,female,CA,0
152930,31 OUTBRAIN,58,ios,male,FR,1
152931,41 Youtube,43,ios,male,US,0
152932,12 PINTEREST,40,android,male,US,0
152933,41 Youtube,40,android,male,ES,0
152934,12 PINTEREST,32,android,female,US,1
152935,22 Adwords (Search),19,android,female,US,0
152936,12 PINTEREST,30,android,female,US,1
152937,32 Taboola,34,ios,male,US,1
152938,00 Organic,27,ios,female,US,1
152939,31 OUTBRAIN,52,ios,male,FR,0
152940,31 OUTBRAIN,45,ios,male,ES,1
152941,00 Organic,35,android,male,DE,0
152942,22 Adwords (Search),21,android,female,US,0
152943,12 PINTEREST,52,android,female,US,0
152944,11 FB,25,ios,male,US,0
152945,32 Taboola,39,android,female,US,0
152946,00 Organic,33,android,female,GB,1
152947,41 Youtube,41,ios,male,ES,1
152948,12 PINTEREST,36,ios,female,US,1
152949,42 Adcolony,27,android,female,US,0
152950,11 FB,20,ios,male,US,0
152951,11 FB,23,ios,female,US,0
152952,95 LAT,26,ios,female,US,0
152953,62 Social Media,25,ios,female,US,0
152954,41 Youtube,45,ios,male,ES,0
152955,11 FB,46,android,female,US,0
152956,00 Organic,21,ios,female,US,1
152957,31 OUTBRAIN,44,ios,female,US,0
152958,31 OUTBRAIN,40,ios,female,ES,0
152959,12 PINTEREST,22,ios,female,US,1
152960,00 Organic,41,android,female,US,0
152961,42 Adcolony,29,ios,female,US,0
152962,12 PINTEREST,27,ios,female,US,1
152963,00 Organic,17,ios,female,US,0
152964,00 Organic,21,android,male,US,0
152965,22 Adwords (Search),28,ios,female,AU,1
152966,31 OUTBRAIN,47,ios,male,ES,1
152967,00 Organic,30,android,female,US,1
152968,22 Adwords (Search),14,android,male,MX,0
152969,32 Taboola,55,android,female,US,0
152970,12 PINTEREST,24,android,female,US,0
152971,00 Organic,28,ios,female,US,0
152972,31 OUTBRAIN,14,ios,female,US,0
152973,41 Youtube,18,ios,female,US,0
152974,95 LAT,35,ios,female,US,1
152975,11 FB,38,ios,female,US,0
152976,11 FB,25,android,male,FR,0
152977,11 FB,37,android,female,DE,0
152978,12 PINTEREST,32,android,female,AU,0
152979,31 OUTBRAIN,30,ios,female,US,0
152980,22 Adwords (Search),15,android,male,CA,0
152981,00 Organic,68,ios,female,US,0
152982,42 Adcolony,45,android,female,US,0
152983,41 Youtube,19,android,male,US,0
152984,41 Youtube,40,android,male,US,1
152985,00 Organic,56,ios,male,US,0
152986,31 OUTBRAIN,39,ios,female,DE,0
152987,00 Organic,15,ios,female,GB,1
152988,22 Adwords (Search),23,ios,male,US,0
152989,00 Organic,13,ios,male,US,1
152990,12 PINTEREST,25,android,female,US,0
152991,22 Adwords (Search),30,android,female,GB,0
152992,11 FB,29,ios,male,US,1
152993,12 PINTEREST,23,android,female,AU,0
152994,95 LAT,24,ios,female,US,0
152995,42 Adcolony,47,android,female,US,0
152996,31 OUTBRAIN,51,ios,female,GB,1
152997,11 FB,32,android,male,US,1
152998,12 PINTEREST,46,android,female,US,0
152999,41 Youtube,18,android,male,ES,0
153000,32 Taboola,50,ios,male,US,0
153001,42 Adcolony,15,android,female,US,0
153002,00 Organic,26,ios,female,CA,0
153003,00 Organic,20,ios,female,US,1
153004,22 Adwords (Search),19,android,male,GB,0
153005,32 Taboola,34,android,female,US,0
153006,00 Organic,45,android,female,US,0
153007,22 Adwords (Search),21,android,female,US,0
153008,41 Youtube,17,android,male,MX,0
153009,12 PINTEREST,43,android,female,US,1
153010,12 PINTEREST,45,ios,female,CA,0
153011,41 Youtube,40,ios,female,MX,0
153012,11 FB,22,android,female,US,0
153013,22 Adwords (Search),25,android,male,US,0
153014,00 Organic,53,ios,female,US,0
153015,12 PINTEREST,20,ios,female,US,0
153016,31 OUTBRAIN,43,ios,male,GB,1
153017,00 Organic,17,ios,female,AU,0
153018,11 FB,35,android,female,US,1
153019,12 PINTEREST,28,android,female,CA,0
153020,00 Organic,38,ios,female,MX,1
153021,41 Youtube,27,ios,male,CA,0
153022,12 PINTEREST,28,ios,female,US,0
153023,31 OUTBRAIN,26,ios,female,US,1
153024,00 Organic,27,android,female,US,0
153025,00 Organic,56,ios,male,US,0
153026,42 Adcolony,25,ios,female,AU,1
153027,12 PINTEREST,26,ios,male,US,0
153028,31 OUTBRAIN,55,ios,male,DE,0
153029,12 PINTEREST,23,ios,female,US,0
153030,11 FB,24,android,male,US,0
153031,12 PINTEREST,19,android,female,US,0
153032,00 Organic,18,android,female,MX,0
153033,00 Organic,49,ios,male,GB,1
153034,12 PINTEREST,40,ios,female,US,1
153035,12 PINTEREST,36,android,female,CA,0
153036,00 Organic,26,android,male,MX,0
153037,12 PINTEREST,39,android,female,US,0
153038,69 Others,26,ios,female,GB,0
153039,00 Organic,18,ios,female,US,0
153040,11 FB,47,android,female,US,1
153041,22 Adwords (Search),26,android,male,DE,0
153042,11 FB,21,android,male,US,1
153043,95 LAT,36,ios,female,US,0
153044,12 PINTEREST,44,android,male,AU,0
153045,12 PINTEREST,41,android,male,US,0
153046,22 Adwords (Search),30,android,female,US,0
153047,00 Organic,20,android,male,CA,1
153048,11 FB,22,android,female,MX,0
153049,41 Youtube,46,ios,male,GB,0
153050,12 PINTEREST,30,ios,female,US,0
153051,21 ASA,25,ios,male,AU,0
153052,42 Adcolony,20,ios,female,US,0
153053,12 PINTEREST,51,ios,female,AU,1
153054,31 OUTBRAIN,51,android,male,US,1
153055,00 Organic,19,ios,male,US,0
153056,11 FB,42,ios,male,MX,0
153057,32 Taboola,46,ios,female,AU,1
153058,11 FB,25,ios,male,US,0
153059,31 OUTBRAIN,37,ios,female,GB,1
153060,11 FB,37,ios,male,US,0
153061,00 Organic,24,android,female,DE,0
153062,12 PINTEREST,24,android,female,US,1
153063,00 Organic,35,ios,female,US,0
153064,41 Youtube,18,android,male,MX,0
153065,31 OUTBRAIN,39,ios,female,US,0
153066,00 Organic,18,android,female,US,0
153067,11 FB,24,android,male,US,0
153068,31 OUTBRAIN,39,android,male,US,1
153069,12 PINTEREST,26,android,male,CA,0
153070,11 FB,45,android,female,US,1
153071,12 PINTEREST,23,android,female,US,0
153072,00 Organic,33,android,female,US,0
153073,42 Adcolony,23,ios,female,US,1
153074,00 Organic,32,ios,female,US,0
153075,21 ASA,15,ios,female,US,0
153076,31 OUTBRAIN,44,ios,female,DE,0
153077,00 Organic,37,android,female,ES,0
153078,12 PINTEREST,25,android,female,GB,1
153079,00 Organic,29,ios,female,GB,0
153080,42 Adcolony,43,android,female,US,0
153081,11 FB,37,android,male,MX,0
153082,00 Organic,18,ios,female,US,0
153083,11 FB,18,android,male,US,0
153084,00 Organic,22,android,male,US,0
153085,00 Organic,24,android,female,ES,0
153086,95 LAT,28,ios,female,US,1
153087,00 Organic,20,ios,female,MX,0
153088,22 Adwords (Search),18,android,female,US,1
153089,21 ASA,19,ios,male,GB,1
153090,11 FB,44,android,female,US,1
153091,21 ASA,24,ios,female,US,0
153092,21 ASA,20,ios,male,GB,0
153093,95 LAT,31,ios,female,US,0
153094,31 OUTBRAIN,44,ios,female,GB,1
153095,12 PINTEREST,30,ios,female,US,0
153096,00 Organic,33,ios,female,GB,0
153097,41 Youtube,62,android,male,US,1
153098,22 Adwords (Search),36,android,male,US,0
153099,22 Adwords (Search),22,android,male,DE,0
153100,41 Youtube,35,ios,male,MX,0
153101,62 Social Media,22,ios,male,US,0
153102,00 Organic,38,ios,female,US,0
153103,11 FB,29,ios,male,US,1
153104,12 PINTEREST,32,android,female,GB,0
153105,11 FB,29,ios,male,US,0
153106,31 OUTBRAIN,32,ios,female,ES,1
153107,11 FB,20,android,male,MX,0
153108,12 PINTEREST,29,android,female,US,1
153109,42 Adcolony,47,ios,female,US,0
153110,42 Adcolony,41,android,female,US,1
153111,42 Adcolony,49,android,female,US,0
153112,31 OUTBRAIN,42,ios,female,US,0
153113,00 Organic,32,android,female,AU,0
153114,41 Youtube,30,android,male,GB,1
153115,00 Organic,34,ios,female,US,0
153116,31 OUTBRAIN,55,android,female,US,1
153117,00 Organic,15,android,female,US,1
153118,42 Adcolony,46,android,female,US,0
153119,95 LAT,51,ios,female,GB,1
153120,41 Youtube,43,ios,female,US,0
153121,12 PINTEREST,24,ios,female,AU,1
153122,42 Adcolony,31,android,male,US,0
153123,00 Organic,23,ios,male,US,0
153124,22 Adwords (Search),16,android,male,US,0
153125,41 Youtube,54,ios,female,MX,1
153126,41 Youtube,44,ios,female,ES,0
153127,62 Social Media,18,ios,female,GB,0
153128,12 PINTEREST,38,ios,female,CA,0
153129,22 Adwords (Search),20,android,female,DE,0
153130,00 Organic,30,ios,female,US,0
153131,95 LAT,19,ios,male,CA,0
153132,12 PINTEREST,40,android,female,US,1
153133,41 Youtube,29,android,female,US,0
153134,31 OUTBRAIN,36,ios,female,US,1
153135,12 PINTEREST,43,android,female,US,0
153136,42 Adcolony,35,android,female,US,0
153137,95 LAT,31,ios,female,US,1
153138,00 Organic,30,ios,female,DE,1
153139,95 LAT,19,ios,female,US,0
153140,11 FB,20,android,male,US,1
153141,11 FB,17,android,male,US,0
153142,95 LAT,16,ios,female,US,0
153143,41 Youtube,34,android,female,MX,0
153144,22 Adwords (Search),15,ios,male,US,0
153145,00 Organic,26,ios,female,US,0
153146,12 PINTEREST,35,ios,male,GB,0
153147,11 FB,17,ios,male,US,0
153148,12 PINTEREST,35,ios,female,US,0
153149,00 Organic,24,android,female,GB,0
153150,31 OUTBRAIN,58,ios,male,GB,0
153151,11 FB,64,android,male,MX,0
153152,00 Organic,46,ios,male,US,0
153153,21 ASA,15,ios,female,US,0
153154,32 Taboola,49,ios,female,US,0
153155,00 Organic,43,ios,male,GB,1
153156,41 Youtube,17,ios,female,GB,0
153157,41 Youtube,41,android,male,ES,0
153158,12 PINTEREST,34,android,female,US,1
153159,11 FB,26,ios,female,MX,0
153160,12 PINTEREST,18,ios,female,US,0
153161,00 Organic,24,ios,female,GB,0
153162,41 Youtube,41,ios,male,ES,0
153163,12 PINTEREST,43,android,female,US,0
153164,00 Organic,19,ios,female,US,1
153165,11 FB,39,ios,male,US,0
153166,12 PINTEREST,38,android,female,CA,0
153167,22 Adwords (Search),25,android,female,US,1
153168,00 Organic,19,ios,male,US,0
153169,00 Organic,50,ios,male,DE,0
153170,31 OUTBRAIN,52,ios,female,FR,1
153171,41 Youtube,36,ios,male,ES,1
153172,12 PINTEREST,26,ios,female,US,0
153173,31 OUTBRAIN,55,ios,male,CA,0
153174,11 FB,24,ios,male,US,0
153175,42 Adcolony,26,android,female,US,0
153176,00 Organic,20,ios,female,US,0
153177,95 LAT,22,ios,female,US,0
153178,95 LAT,53,ios,male,US,0
153179,12 PINTEREST,33,android,female,US,0
153180,11 FB,35,android,female,US,0
153181,21 ASA,39,ios,female,GB,0
153182,00 Organic,46,ios,female,US,1
153183,11 FB,23,ios,male,US,1
153184,31 OUTBRAIN,33,android,female,US,0
153185,12 PINTEREST,43,android,male,GB,1
153186,00 Organic,40,ios,female,US,1
153187,11 FB,25,ios,male,US,1
153188,12 PINTEREST,30,android,female,US,0
153189,22 Adwords (Search),27,android,male,GB,0
153190,95 LAT,41,ios,male,FR,1
153191,00 Organic,18,ios,female,ES,0
153192,00 Organic,22,ios,female,US,1
153193,00 Organic,21,ios,male,CA,0
153194,12 PINTEREST,32,android,male,CA,0
153195,00 Organic,22,ios,female,US,0
153196,00 Organic,31,ios,female,US,1
153197,00 Organic,24,android,female,US,0
153198,41 Youtube,51,android,male,US,0
153199,00 Organic,22,ios,female,MX,0
153200,22 Adwords (Search),27,ios,male,FR,0
153201,95 LAT,49,ios,female,GB,0
153202,12 PINTEREST,40,android,female,US,1
153203,95 LAT,31,ios,female,US,0
153204,00 Organic,35,ios,female,US,1
153205,42 Adcolony,25,android,female,US,0
153206,95 LAT,18,ios,female,US,0
153207,00 Organic,26,android,male,MX,1
153208,22 Adwords (Search),12,android,male,DE,0
153209,00 Organic,37,ios,male,GB,1
153210,42 Adcolony,20,ios,female,US,0
153211,42 Adcolony,36,android,female,US,0
153212,22 Adwords (Search),22,android,female,GB,0
153213,31 OUTBRAIN,45,android,female,US,1
153214,00 Organic,25,ios,female,US,0
153215,00 Organic,18,ios,female,US,0
153216,22 Adwords (Search),36,ios,female,US,1
153217,21 ASA,14,ios,female,US,0
153218,00 Organic,25,android,male,US,0
153219,00 Organic,25,android,female,US,0
153220,42 Adcolony,46,android,female,US,0
153221,00 Organic,15,android,male,ES,0
153222,22 Adwords (Search),25,ios,male,MX,0
153223,00 Organic,27,android,female,US,0
153224,31 OUTBRAIN,54,ios,male,DE,0
153225,41 Youtube,18,ios,male,US,0
153226,31 OUTBRAIN,23,ios,male,US,1
153227,00 Organic,24,ios,female,US,0
153228,22 Adwords (Search),20,android,female,US,0
153229,00 Organic,25,ios,male,US,1
153230,00 Organic,17,ios,female,US,0
153231,00 Organic,47,ios,female,GB,1
153232,11 FB,43,ios,male,US,1
153233,00 Organic,32,ios,female,US,0
153234,11 FB,38,ios,female,AU,0
153235,95 LAT,25,ios,male,US,0
153236,31 OUTBRAIN,33,ios,female,GB,0
153237,32 Taboola,24,ios,female,US,1
153238,00 Organic,26,android,female,US,1
153239,22 Adwords (Search),23,android,male,CA,0
153240,95 LAT,39,ios,female,GB,1
153241,41 Youtube,36,android,male,ES,1
153242,00 Organic,22,android,male,CA,1
153243,32 Taboola,28,ios,female,US,0
